014833,2366601,2017 Spring Term
014833,1640637,2017 Summer Term 1
014833,1418210,2017 Fall Term
014833,1252388,2018 Spring Term
014833,2246978,2018 Summer Term 2
014833,2292685,2018 Fall Term
014833,1075973,2019 Spring Term
003775,0228489,2012 Fall Term
003775,0228489,2013 Fall Term
003775,0228489,2014 Fall Term
003775,0228489,2015 Fall Term
003775,1662209,2016 Fall Term
003775,0388285,2017 Fall Term
003775,0389668,2018 Fall Term
024691,0227596,2017 Fall Term
024691,0227596,2019 Spring Term
014653,0227138,2012 Fall Term
014653,1836642,2015 Fall Term
022807,1863656,2014 Fall Term
022807,1863656,2015 Fall Term
022807,1863656,2016 Fall Term
022807,1863656,2017 Fall Term
022807,1863656,2018 Fall Term
022579,1863656,2014 Spring Term
022579,1863656,2015 Spring Term
022579,1863656,2016 Spring Term
022579,1863656,2017 Spring Term
022579,1863656,2018 Spring Term
022579,1863656,2019 Spring Term
023908,2099407,2016 Fall Term
023908,2099407,2017 Fall Term
023908,2099407,2018 Fall Term
023983,0393610,2016 Spring Term
023983,1975166,2017 Spring Term
023983,1975166,2018 Spring Term
023983,1975166,2018 Fall Term
003268,1615324,2012 Fall Term
003268,1615324,2013 Fall Term
003268,1615324,2014 Fall Term
003268,0399180,2015 Fall Term
003268,0940441,2016 Fall Term
003268,0399180,2017 Fall Term
003268,0399180,2018 Fall Term
022572,0228508,2014 Spring Term
022572,0228508,2015 Spring Term
022572,0228508,2016 Spring Term
022572,0228508,2018 Spring Term
003335,0228802,2013 Spring Term
003335,0228802,2014 Spring Term
003335,0228802,2015 Spring Term
003335,0228802,2016 Spring Term
003335,0228802,2017 Spring Term
003335,0228802,2018 Spring Term
003335,0228802,2019 Spring Term
023869,1108264,2016 Summer Term 1
023869,1461424,2017 Summer Term 1
023869,2232429,2018 Summer Term 1
022548,0228508,2014 Spring Term
022548,0228508,2014 Fall Term
022548,0228508,2015 Spring Term
022548,0228508,2015 Fall Term
022548,0228508,2016 Fall Term
022548,0228508,2018 Fall Term
022929,1017167,2014 Fall Term
022929,1017167,2015 Summer Term 1
022929,1017167,2015 Fall Term
022929,2504882,2018 Fall Term
022929,2504882,2019 Spring Term
014318,1865419,2013 Fall Term
014318,1865419,2015 Fall Term
020604,0598870,2012 Fall Term
020604,1865419,2013 Spring Term
020604,1865419,2014 Spring Term
020604,1865419,2016 Spring Term
020604,1865419,2017 Spring Term
020604,1865419,2018 Spring Term
020604,1865419,2018 Fall Term
018757,1773703,2012 Fall Term
018757,1773703,2017 Spring Term
024342,1975166,2017 Spring Term
024342,1975166,2017 Summer Term 1
024342,1975166,2018 Spring Term
024342,1975166,2018 Summer Term 2
024695,0228518,2017 Fall Term
024695,0228518,2018 Fall Term
024695,0228518,2019 Spring Term
003301,0227705,2014 Spring Term
003301,0227705,2015 Spring Term
003301,1928503,2016 Spring Term
003301,1928503,2017 Fall Term
003301,1928503,2018 Fall Term
020769,0227454,2013 Spring Term
020769,0227454,2014 Spring Term
020769,0227454,2015 Spring Term
013557,0227705,2013 Spring Term
013557,1928503,2018 Spring Term
013557,1928503,2019 Spring Term
003323,1677237,2015 Fall Term
003323,1677237,2017 Fall Term
003323,1677237,2018 Fall Term
015837,2101896,2012 Fall Term
015837,1677237,2013 Spring Term
015837,1677237,2014 Spring Term
015837,1677237,2014 Fall Term
015837,0403137,2015 Fall Term
015837,1677237,2016 Fall Term
015837,0403137,2017 Fall Term
015837,1677237,2018 Fall Term
015837,0403137,2019 Spring Term
017360,0330344,2013 Spring Term
